PMMA AvgEnergyPrim DLET DLETPrim DLETProt TLET TLETPrim TLETProt dZ2Beta2 dZ2Beta2Prim dZ2Beta2Prot dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.395 2.103958e+00 2.276641e+02 2.565880e+02 2.276641e+02 1.352376e+02 1.900344e+02 1.352376e+02 1.042106e+03 1.209076e+03 1.042106e+03 6.102905e+02 7.033041e+02 6.102905e+02 5.369352e+00 4.268113e+02 2.813175e+02
4.395 2.088380e+00 1.809855e+02 1.835931e+02 1.809855e+02 1.583262e+02 1.677493e+02 1.583262e+02 2.923258e+02 2.973930e+02 2.923258e+02 2.909773e+02 2.960074e+02 2.909773e+02 3.029500e+00 2.609499e+02 2.442968e+02
4.395 2.748786e+00 2.436452e+02 2.698499e+02 2.436452e+02 1.312091e+02 1.702247e+02 1.312091e+02 1.101254e+03 1.253437e+03 1.101254e+03 6.681885e+02 7.556237e+02 6.681885e+02 5.594552e+00 3.794349e+02 2.755297e+02
4.395 2.802461e+00 1.696538e+02 1.838591e+02 1.696538e+02 1.221141e+02 1.531234e+02 1.221141e+02 2.768695e+02 3.039533e+02 2.768695e+02 2.753829e+02 3.022507e+02 2.753829e+02 2.505546e+00 2.374760e+02 1.833016e+02
4.395 3.235299e+00 2.012904e+02 2.154241e+02 2.012904e+02 1.189835e+02 1.440754e+02 1.189835e+02 4.021349e+02 4.363522e+02 4.021349e+02 3.873692e+02 4.200048e+02 3.873692e+02 2.956886e+00 2.359520e+02 1.883560e+02
4.395 2.694222e+00 1.998953e+02 2.137718e+02 1.998953e+02 1.287856e+02 1.575166e+02 1.287856e+02 1.074191e+03 1.217620e+03 1.074191e+03 5.638210e+02 6.271682e+02 5.638210e+02 4.702863e+00 3.456324e+02 2.663468e+02
4.395 2.725820e+00 2.182064e+02 2.300463e+02 2.182064e+02 1.292339e+02 1.690780e+02 1.292339e+02 4.312363e+02 4.570125e+02 4.312363e+02 4.165816e+02 4.413951e+02 4.165816e+02 3.426435e+00 2.850314e+02 2.118224e+02
4.395 2.941092e+00 1.303629e+02 1.698337e+02 1.303629e+02 1.197219e+02 1.425712e+02 1.197219e+02 2.072893e+02 2.751178e+02 2.072893e+02 2.059199e+02 2.732313e+02 2.059199e+02 2.510901e+00 2.148274e+02 1.774749e+02
4.395 2.029097e+00 2.482704e+02 2.773488e+02 2.482704e+02 1.429101e+02 2.041326e+02 1.429101e+02 6.032237e+02 6.940151e+02 6.032237e+02 5.398791e+02 6.179980e+02 5.398791e+02 4.372462e+00 3.789037e+02 2.492697e+02
4.395 3.006599e+00 2.235977e+02 2.078778e+02 2.235977e+02 1.212588e+02 1.467859e+02 1.212588e+02 1.702026e+03 1.206754e+03 1.702026e+03 7.913193e+02 6.216483e+02 7.913193e+02 6.266921e+00 3.232281e+02 3.095539e+02
4.395 2.657683e+00 1.495025e+02 1.687982e+02 1.495025e+02 1.084934e+02 1.497607e+02 1.084934e+02 2.301389e+02 2.648018e+02 2.301389e+02 2.295859e+02 2.641261e+02 2.295859e+02 1.914484e+00 2.262743e+02 1.565761e+02
4.395 2.035051e+00 2.120829e+02 2.225160e+02 2.120829e+02 1.578216e+02 1.856983e+02 1.578216e+02 8.260062e+02 8.894940e+02 8.260062e+02 4.985564e+02 5.317464e+02 4.985564e+02 5.906148e+00 3.786433e+02 3.112185e+02
4.395 2.261380e+00 2.986680e+02 3.044479e+02 2.986680e+02 1.752796e+02 2.028397e+02 1.752796e+02 7.259922e+02 7.462538e+02 7.259922e+02 6.730505e+02 6.887468e+02 6.730505e+02 7.150463e+00 3.877552e+02 3.309023e+02
4.395 3.073884e+00 1.371596e+02 1.464052e+02 1.371596e+02 1.060496e+02 1.299205e+02 1.060496e+02 2.028488e+02 2.185244e+02 2.028488e+02 2.025177e+02 2.181566e+02 2.025177e+02 3.192027e+00 1.863305e+02 1.479665e+02
4.395 2.415913e+00 2.633065e+02 2.736988e+02 2.633065e+02 1.551120e+02 1.887496e+02 1.551120e+02 1.493021e+03 1.562257e+03 1.493021e+03 7.795875e+02 8.145887e+02 7.795875e+02 6.617947e+00 4.835482e+02 3.857985e+02
4.395 2.818556e+00 3.327934e+03 1.801098e+02 1.601363e+02 4.326853e+02 1.498528e+02 1.052130e+02 1.975221e+04 2.947123e+02 2.582055e+02 8.530039e+03 2.932791e+02 2.569863e+02 2.034833e+01 2.304485e+02 1.547743e+02
4.395 2.673835e+00 2.059061e+02 2.231686e+02 2.059061e+02 1.317193e+02 1.723527e+02 1.317193e+02 3.681685e+02 4.042705e+02 3.681685e+02 3.642369e+02 3.997751e+02 3.642369e+02 4.190711e+00 2.864916e+02 2.112557e+02
4.395 2.876681e+00 1.984025e+02 1.855549e+02 1.984025e+02 1.283829e+02 1.535089e+02 1.283829e+02 3.534569e+02 3.054485e+02 3.534569e+02 3.485900e+02 3.040830e+02 3.485900e+02 3.767161e+00 2.387484e+02 2.031228e+02
3.4 3.135332e+01 3.367452e+01 1.827063e+01 1.976458e+01 1.858114e+01 1.815270e+01 1.843001e+01 1.050511e+03 1.577512e+01 2.514629e+01 9.828213e+01 1.577512e+01 2.034944e+01 1.663300e+01 1.577780e+01 1.626492e+01
3.4 3.133710e+01 4.765194e+01 1.824951e+01 1.929394e+01 1.859909e+01 1.817071e+01 1.844845e+01 1.276846e+03 1.590116e+01 1.738931e+01 1.466356e+02 1.590046e+01 1.738722e+01 1.650308e+01 1.580197e+01 1.615888e+01
3.4 3.133745e+01 7.233347e+01 1.823172e+01 2.000240e+01 1.877530e+01 1.816996e+01 1.848786e+01 2.628490e+03 1.584965e+01 2.142236e+01 2.253776e+02 1.584964e+01 1.968966e+01 1.754751e+01 1.579906e+01 1.628323e+01
3.4 3.132881e+01 3.432213e+01 1.837956e+01 1.932855e+01 1.861136e+01 1.817191e+01 1.842675e+01 1.757391e+03 1.581256e+01 1.950478e+01 9.292614e+01 1.581256e+01 1.787801e+01 1.650230e+01 1.579886e+01 1.615972e+01
3.4 3.135312e+01 2.542137e+01 1.879797e+01 1.987979e+01 1.855590e+01 1.817164e+01 1.844680e+01 1.906507e+03 2.109642e+01 2.269370e+01 8.122039e+01 1.788088e+01 1.953399e+01 1.665010e+01 1.589149e+01 1.624650e+01
3.4 3.133472e+01 9.473765e+01 1.878810e+01 2.026933e+01 1.864046e+01 1.817664e+01 1.848873e+01 7.719691e+02 1.691134e+01 2.178362e+01 2.146660e+02 1.673927e+01 1.989818e+01 1.618129e+01 1.582515e+01 1.628307e+01
3.4 3.133136e+01 5.647979e+01 1.823126e+01 2.002126e+01 1.863929e+01 1.817222e+01 1.844407e+01 1.023497e+03 1.586267e+01 2.671503e+01 1.332818e+02 1.586249e+01 2.160202e+01 1.657301e+01 1.580221e+01 1.631130e+01
3.4 3.133641e+01 2.223121e+01 1.830066e+01 1.941890e+01 1.853413e+01 1.817497e+01 1.847788e+01 2.294462e+01 1.598504e+01 1.754323e+01 2.256426e+01 1.598414e+01 1.754107e+01 1.580688e+01 1.580909e+01 1.619542e+01
3.4 3.133600e+01 9.162485e+01 1.846554e+01 1.939641e+01 1.869264e+01 1.817025e+01 1.842605e+01 1.922694e+03 1.585053e+01 1.732900e+01 2.108151e+02 1.585052e+01 1.729522e+01 1.696725e+01 1.579978e+01 1.612277e+01
3.4 3.133515e+01 8.316499e+01 1.818297e+01 1.938804e+01 1.872745e+01 1.816285e+01 1.842546e+01 3.563168e+02 1.578363e+01 2.026921e+01 1.635232e+02 1.578363e+01 1.856636e+01 1.647320e+01 1.578876e+01 1.617656e+01
3.4 3.133012e+01 1.015892e+02 1.850617e+01 1.972568e+01 1.878981e+01 1.817878e+01 1.844809e+01 4.254683e+03 1.596703e+01 2.041132e+01 3.910606e+02 1.596632e+01 1.870052e+01 1.770907e+01 1.581298e+01 1.621004e+01
3.4 3.134135e+01 2.593962e+01 1.838380e+01 2.011227e+01 1.856994e+01 1.816326e+01 1.846777e+01 7.524259e+02 1.584700e+01 2.406355e+01 6.000572e+01 1.584695e+01 2.059725e+01 1.650428e+01 1.579185e+01 1.629309e+01
3.4 3.133882e+01 2.169091e+01 1.854104e+01 2.017943e+01 1.844836e+01 1.817419e+01 1.842328e+01 5.362742e+01 1.587746e+01 1.969964e+01 2.784907e+01 1.587742e+01 1.940566e+01 1.588344e+01 1.580501e+01 1.617200e+01
3.4 3.132992e+01 3.204669e+01 1.853484e+01 1.974066e+01 1.857126e+01 1.817283e+01 1.845060e+01 3.916176e+03 1.586353e+01 2.034255e+01 1.491845e+02 1.586347e+01 1.861882e+01 1.707351e+01 1.580251e+01 1.620546e+01
3.4 3.134082e+01 8.023422e+01 1.843941e+01 1.973686e+01 1.887554e+01 1.817424e+01 1.845904e+01 9.659664e+02 1.884360e+01 2.085654e+01 2.362593e+02 1.710932e+01 1.914814e+01 1.733113e+01 1.585475e+01 1.623662e+01
3.4 3.133694e+01 9.251186e+01 1.874046e+01 2.123110e+01 1.877082e+01 1.816718e+01 1.851393e+01 2.985315e+03 1.580829e+01 2.614858e+01 2.543300e+02 1.580829e+01 2.247251e+01 1.707317e+01 1.579410e+01 1.639400e+01
3.4 3.134294e+01 6.408628e+01 1.829460e+01 1.978351e+01 1.864042e+01 1.815934e+01 1.848368e+01 4.491085e+03 1.579061e+01 2.052813e+01 2.640971e+02 1.579061e+01 1.885331e+01 1.724246e+01 1.578519e+01 1.625699e+01
3.4 3.133630e+01 5.041113e+01 1.819407e+01 2.011630e+01 1.872085e+01 1.816742e+01 1.847249e+01 1.872285e+03 1.579780e+01 2.193606e+01 1.313817e+02 1.579780e+01 2.014426e+01 1.687808e+01 1.579444e+01 1.627379e+01
3.4 3.134921e+01 2.022472e+01 1.818661e+01 1.946495e+01 1.846727e+01 1.815570e+01 1.844031e+01 2.236505e+01 1.577625e+01 2.035422e+01 2.039790e+01 1.577625e+01 1.863846e+01 1.580089e+01 1.578124e+01 1.619617e+01
3.4 3.133491e+01 2.873753e+01 1.820839e+01 2.040719e+01 1.864798e+01 1.816340e+01 1.848354e+01 1.134359e+02 1.580060e+01 2.506802e+01 4.771283e+01 1.580060e+01 2.152034e+01 1.648335e+01 1.578945e+01 1.633708e+01
3.4 3.133107e+01 2.879998e+01 1.824913e+01 1.927398e+01 1.861445e+01 1.817596e+01 1.845189e+01 1.912966e+03 1.587804e+01 1.739161e+01 8.339499e+01 1.587798e+01 1.738295e+01 1.651874e+01 1.580625e+01 1.616024e+01
3.4 3.132872e+01 2.928195e+01 1.863271e+01 1.969407e+01 1.855691e+01 1.817354e+01 1.842408e+01 4.850171e+01 1.584059e+01 1.791385e+01 3.975561e+01 1.584055e+01 1.776345e+01 1.592410e+01 1.580214e+01 1.613254e+01
3.4 3.133513e+01 3.698907e+01 1.834742e+01 1.941166e+01 1.865140e+01 1.817659e+01 1.844355e+01 1.000043e+03 1.585965e+01 1.746894e+01 1.028075e+02 1.585963e+01 1.746012e+01 1.669220e+01 1.580716e+01 1.615435e+01
3.4 3.133063e+01 3.156111e+01 1.826281e+01 1.942546e+01 1.860085e+01 1.817549e+01 1.845245e+01 4.042143e+01 1.591053e+01 1.774570e+01 3.754188e+01 1.591017e+01 1.773255e+01 1.592459e+01 1.580707e+01 1.617046e+01
3.4 3.133292e+01 2.050480e+01 1.822746e+01 1.997972e+01 1.849640e+01 1.817049e+01 1.846809e+01 2.460650e+01 1.584703e+01 2.388542e+01 2.120073e+01 1.584698e+01 2.047882e+01 1.585174e+01 1.579933e+01 1.629475e+01
3.4 3.133275e+01 2.645577e+01 1.820413e+01 1.960297e+01 1.850902e+01 1.816592e+01 1.843740e+01 2.117873e+03 1.580033e+01 1.849225e+01 9.363620e+01 1.580033e+01 1.837963e+01 1.643913e+01 1.579273e+01 1.616486e+01
3.4 3.132737e+01 2.433764e+01 1.819061e+01 1.929488e+01 1.854390e+01 1.816679e+01 1.845091e+01 3.179818e+03 1.579052e+01 1.742615e+01 9.649713e+01 1.579052e+01 1.741765e+01 1.680495e+01 1.579264e+01 1.615882e+01
3.4 3.134183e+01 2.763714e+01 1.820038e+01 1.912386e+01 1.854465e+01 1.816437e+01 1.841630e+01 8.574862e+01 1.580507e+01 1.721774e+01 4.392619e+01 1.580507e+01 1.720150e+01 1.609005e+01 1.579118e+01 1.611097e+01
3.4 3.133947e+01 3.484511e+01 1.820942e+01 1.959910e+01 1.859708e+01 1.816495e+01 1.844922e+01 5.868675e+02 1.581630e+01 1.979535e+01 8.517171e+01 1.581630e+01 1.820718e+01 1.609055e+01 1.579224e+01 1.619884e+01
3.4 3.132759e+01 2.099044e+01 1.841346e+01 2.001242e+01 1.848067e+01 1.816859e+01 1.844804e+01 2.281459e+01 1.580693e+01 2.130056e+01 2.102154e+01 1.580693e+01 1.953325e+01 1.580999e+01 1.579531e+01 1.622572e+01
3.4 3.134091e+01 2.612090e+01 1.823556e+01 1.940546e+01 1.848613e+01 1.816609e+01 1.842702e+01 2.432685e+02 1.586989e+01 2.027045e+01 4.839139e+01 1.586973e+01 1.855870e+01 1.587529e+01 1.579547e+01 1.617790e+01
3.4 3.133537e+01 4.832581e+01 1.849245e+01 1.981818e+01 1.871456e+01 1.817048e+01 1.846314e+01 1.815320e+02 1.583711e+01 1.802859e+01 9.119033e+01 1.583711e+01 1.799754e+01 1.636641e+01 1.579836e+01 1.619234e+01
3.4 3.134342e+01 2.965412e+01 1.872131e+01 1.968264e+01 1.856148e+01 1.816319e+01 1.840405e+01 1.415219e+03 1.582073e+01 1.727347e+01 7.868860e+01 1.582072e+01 1.726942e+01 1.639400e+01 1.579108e+01 1.610448e+01
3.4 3.134104e+01 3.288081e+01 1.845211e+01 1.971278e+01 1.859071e+01 1.816495e+01 1.842229e+01 6.247182e+01 1.583000e+01 1.810818e+01 4.893351e+01 1.582998e+01 1.804918e+01 1.602798e+01 1.579295e+01 1.614007e+01
3.4 3.134303e+01 9.978669e+01 1.824421e+01 1.982705e+01 1.878769e+01 1.816461e+01 1.846605e+01 9.951115e+02 1.582457e+01 2.102978e+01 2.558548e+02 1.582456e+01 1.930668e+01 1.687891e+01 1.579285e+01 1.624504e+01
3.4 3.134420e+01 2.215691e+01 1.820641e+01 1.984486e+01 1.849234e+01 1.816175e+01 1.843410e+01 1.537713e+03 1.581723e+01 2.396385e+01 5.578761e+01 1.581723e+01 2.046456e+01 1.635321e+01 1.578932e+01 1.624978e+01
4.233 5.372392e+00 1.493706e+02 1.466889e+02 1.484129e+02 9.641414e+01 9.570757e+01 9.635578e+01 1.208756e+03 4.011726e+02 4.141066e+02 3.202126e+02 2.950616e+02 3.015960e+02 1.379013e+02 1.444751e+02 1.465875e+02
4.233 5.400123e+00 1.471229e+02 1.448629e+02 1.471012e+02 9.562034e+01 9.488085e+01 9.561107e+01 4.305015e+02 4.187937e+02 4.305121e+02 3.042525e+02 2.968899e+02 3.042452e+02 1.366603e+02 1.442396e+02 1.463943e+02
4.233 5.382234e+00 1.600053e+02 1.446016e+02 1.462821e+02 9.624667e+01 9.536359e+01 9.599851e+01 1.115915e+03 4.102632e+02 4.200676e+02 3.659711e+02 2.927900e+02 2.984594e+02 1.381389e+02 1.445523e+02 1.464046e+02
4.233 5.401375e+00 1.454017e+02 1.431805e+02 1.452453e+02 9.540859e+01 9.473196e+01 9.538474e+01 4.050597e+02 3.886822e+02 4.048725e+02 2.926279e+02 2.840841e+02 2.924134e+02 1.339502e+02 1.419513e+02 1.442602e+02
4.233 5.386670e+00 1.474764e+02 1.450633e+02 1.474764e+02 9.607965e+01 9.533783e+01 9.607965e+01 4.305006e+02 4.104924e+02 4.305006e+02 3.041629e+02 2.941368e+02 3.041629e+02 1.374205e+02 1.445021e+02 1.472721e+02
4.233 5.389734e+00 1.466946e+02 1.443024e+02 1.466946e+02 9.572345e+01 9.503867e+01 9.572345e+01 4.251214e+02 4.077966e+02 4.251214e+02 3.014526e+02 2.920593e+02 3.014526e+02 1.358827e+02 1.438172e+02 1.462772e+02
4.233 5.367824e+00 1.453778e+02 1.430976e+02 1.453778e+02 9.604404e+01 9.533324e+01 9.604404e+01 3.970156e+02 3.821862e+02 3.970156e+02 2.895022e+02 2.811042e+02 2.895022e+02 1.344761e+02 1.426348e+02 1.449605e+02
4.233 5.393424e+00 1.470900e+02 1.451852e+02 1.470900e+02 9.576437e+01 9.518273e+01 9.576437e+01 4.197337e+02 4.071341e+02 4.197337e+02 3.001775e+02 2.931020e+02 3.001775e+02 1.362317e+02 1.440843e+02 1.460244e+02
4.233 5.389910e+00 1.471480e+02 1.454955e+02 1.471480e+02 9.593421e+01 9.530134e+01 9.593421e+01 4.230793e+02 4.168129e+02 4.230793e+02 3.014184e+02 2.968354e+02 3.014184e+02 1.362482e+02 1.449542e+02 1.465587e+02
4.233 5.381443e+00 1.499535e+02 1.473178e+02 1.499535e+02 9.637736e+01 9.554848e+01 9.637736e+01 4.558265e+02 4.416900e+02 4.558265e+02 3.165891e+02 3.078185e+02 3.165891e+02 1.396120e+02 1.471256e+02 1.496663e+02
4.233 5.376369e+00 1.474760e+02 1.450152e+02 1.474760e+02 9.633199e+01 9.559258e+01 9.633199e+01 4.209950e+02 4.064318e+02 4.209950e+02 3.009359e+02 2.923516e+02 3.009359e+02 1.370966e+02 1.447001e+02 1.470805e+02
4.233 5.395613e+00 1.521587e+02 1.482716e+02 1.509935e+02 9.640087e+01 9.556549e+01 9.633136e+01 4.633164e+02 4.398653e+02 4.605741e+02 3.230961e+02 3.099119e+02 3.207691e+02 1.393497e+02 1.468600e+02 1.497483e+02
4.233 5.412041e+00 1.454470e+02 1.434908e+02 1.454470e+02 9.530515e+01 9.467468e+01 9.530515e+01 4.028963e+02 3.900555e+02 4.028963e+02 2.931248e+02 2.859062e+02 2.931248e+02 1.340614e+02 1.418865e+02 1.439159e+02
4.233 5.385059e+00 1.496449e+02 1.479188e+02 1.496449e+02 9.645201e+01 9.579949e+01 9.645201e+01 4.390469e+02 4.283868e+02 4.390469e+02 3.106080e+02 3.046645e+02 3.106080e+02 1.384800e+02 1.466710e+02 1.486315e+02
4.233 5.394038e+00 1.472298e+02 1.454446e+02 1.472732e+02 9.587810e+01 9.522607e+01 9.591571e+01 4.150858e+02 4.057845e+02 4.152488e+02 2.995271e+02 2.937691e+02 2.996378e+02 1.356907e+02 1.440210e+02 1.459334e+02
4.233 5.383338e+00 1.465205e+02 1.438154e+02 1.465205e+02 9.587689e+01 9.509718e+01 9.587689e+01 4.103208e+02 3.899223e+02 4.103208e+02 2.965690e+02 2.858276e+02 2.965690e+02 1.352221e+02 1.426327e+02 1.454859e+02
4.233 5.402088e+00 1.452649e+02 1.431604e+02 1.452649e+02 9.554455e+01 9.486803e+01 9.554455e+01 3.997031e+02 3.825920e+02 3.997031e+02 2.908818e+02 2.823385e+02 2.908818e+02 1.346231e+02 1.417255e+02 1.441671e+02
4.233 5.387443e+00 1.446864e+02 1.426188e+02 1.446864e+02 9.567236e+01 9.494711e+01 9.567236e+01 3.922241e+02 3.800441e+02 3.922241e+02 2.868811e+02 2.798441e+02 2.868811e+02 1.342011e+02 1.418241e+02 1.439995e+02
4.233 5.400108e+00 1.451767e+02 1.432793e+02 1.451767e+02 9.546988e+01 9.483063e+01 9.546988e+01 4.098550e+02 3.949010e+02 4.098550e+02 2.939341e+02 2.862256e+02 2.939341e+02 1.344422e+02 1.425378e+02 1.447205e+02
4.233 5.393716e+00 1.459716e+02 1.438972e+02 1.459716e+02 9.568970e+01 9.504062e+01 9.568970e+01 4.044079e+02 3.867083e+02 4.044079e+02 2.937226e+02 2.850837e+02 2.937226e+02 1.351278e+02 1.423320e+02 1.447697e+02
4.233 5.368538e+00 1.454959e+02 1.438154e+02 1.454959e+02 9.598063e+01 9.537078e+01 9.598063e+01 4.029563e+02 3.917681e+02 4.029563e+02 2.915559e+02 2.855132e+02 2.915559e+02 1.355462e+02 1.433373e+02 1.452425e+02
4.233 5.375021e+00 1.488917e+02 1.461679e+02 1.472179e+02 9.644552e+01 9.582226e+01 9.633595e+01 4.303403e+02 4.221804e+02 4.267542e+02 3.046183e+02 2.984560e+02 3.014208e+02 1.375616e+02 1.463893e+02 1.476483e+02
4.233 5.383413e+00 1.473232e+02 1.451856e+02 1.473232e+02 9.622979e+01 9.546479e+01 9.622979e+01 4.250149e+02 4.127850e+02 4.250149e+02 3.015186e+02 2.942808e+02 3.015186e+02 1.371222e+02 1.450164e+02 1.472831e+02
4.233 5.382183e+00 1.465314e+02 1.445318e+02 1.465314e+02 9.587777e+01 9.521977e+01 9.587777e+01 4.178742e+02 4.074814e+02 4.178742e+02 2.986462e+02 2.920990e+02 2.986462e+02 1.363269e+02 1.441456e+02 1.460690e+02
4.233 5.394007e+00 1.500929e+02 1.483136e+02 1.500929e+02 9.636500e+01 9.569455e+01 9.636500e+01 4.475217e+02 4.356287e+02 4.475217e+02 3.144228e+02 3.080680e+02 3.144228e+02 1.393204e+02 1.469751e+02 1.490731e+02
4.233 5.390537e+00 1.495382e+02 1.475728e+02 1.495382e+02 9.627539e+01 9.565995e+01 9.627539e+01 4.420921e+02 4.274064e+02 4.420921e+02 3.118455e+02 3.040540e+02 3.118455e+02 1.386775e+02 1.463422e+02 1.485078e+02
4.233 5.361595e+00 1.467010e+02 1.449983e+02 1.467035e+02 9.610143e+01 9.545985e+01 9.610397e+01 4.214392e+02 4.138435e+02 4.214486e+02 2.998578e+02 2.947969e+02 2.998641e+02 1.370393e+02 1.448934e+02 1.466131e+02
4.233 5.394246e+00 1.502275e+02 1.469921e+02 1.496693e+02 9.638222e+01 9.549862e+01 9.633287e+01 4.467742e+02 4.242659e+02 4.458106e+02 3.139023e+02 3.020187e+02 3.129446e+02 1.384090e+02 1.458206e+02 1.488818e+02
4.233 5.408104e+00 1.437950e+02 1.417913e+02 1.437950e+02 9.508502e+01 9.445619e+01 9.508502e+01 3.915950e+02 3.767036e+02 3.915950e+02 2.860654e+02 2.782764e+02 2.860654e+02 1.329865e+02 1.405463e+02 1.427198e+02
4.233 5.389990e+00 1.633251e+02 1.455146e+02 1.479628e+02 9.624938e+01 9.531270e+01 9.600604e+01 1.079435e+03 4.018828e+02 4.205784e+02 3.725095e+02 2.930670e+02 3.029070e+02 1.381942e+02 1.438656e+02 1.464432e+02
4.233 5.413206e+00 1.466772e+02 1.448150e+02 1.466772e+02 9.575247e+01 9.505488e+01 9.575247e+01 4.006408e+02 3.863881e+02 4.006408e+02 2.943446e+02 2.870419e+02 2.943446e+02 1.345876e+02 1.423321e+02 1.445885e+02
4.233 5.406417e+00 1.454916e+02 1.436837e+02 1.454916e+02 9.556609e+01 9.493429e+01 9.556609e+01 4.078473e+02 3.936679e+02 4.078473e+02 2.937993e+02 2.865534e+02 2.937993e+02 1.347308e+02 1.426738e+02 1.448048e+02
4.233 5.394900e+00 1.451464e+02 1.439346e+02 1.451464e+02 9.552737e+01 9.496149e+01 9.552737e+01 4.113813e+02 4.041438e+02 4.113813e+02 2.938438e+02 2.898372e+02 2.938438e+02 1.348950e+02 1.435000e+02 1.450396e+02
4.233 5.376304e+00 1.466054e+02 1.434663e+02 1.465304e+02 9.609709e+01 9.521466e+01 9.607693e+01 4.376701e+02 4.199366e+02 4.376375e+02 3.038783e+02 2.929786e+02 3.038107e+02 1.378729e+02 1.450457e+02 1.478488e+02
4.233 5.390496e+00 1.454226e+02 1.430042e+02 1.454226e+02 9.567470e+01 9.489951e+01 9.567470e+01 3.964565e+02 3.787600e+02 3.964565e+02 2.909997e+02 2.817382e+02 2.909997e+02 1.344100e+02 1.414573e+02 1.441150e+02
4.233 5.392149e+00 1.483990e+02 1.435710e+02 1.456581e+02 9.584902e+01 9.500631e+01 9.571128e+01 4.225765e+02 3.977911e+02 4.114492e+02 3.022474e+02 2.874980e+02 2.951199e+02 1.360022e+02 1.430503e+02 1.452848e+02
4.34 3.208614e+00 2.231940e+02 2.237745e+02 2.231940e+02 1.480207e+02 1.486690e+02 1.480207e+02 8.142117e+02 8.216556e+02 8.142117e+02 5.432909e+02 5.467322e+02 5.432909e+02 8.373224e+01 2.842203e+02 2.821009e+02
4.34 3.170375e+00 2.172983e+02 2.139890e+02 2.172983e+02 1.488339e+02 1.481526e+02 1.488339e+02 6.497254e+02 6.233775e+02 6.497254e+02 4.809285e+02 4.671229e+02 4.809285e+02 7.779945e+01 2.623150e+02 2.667213e+02
4.34 3.152846e+00 2.269304e+02 2.252317e+02 2.242587e+02 1.503489e+02 1.507200e+02 1.495382e+02 8.514446e+02 8.583159e+02 8.514910e+02 5.566163e+02 5.582715e+02 5.545214e+02 8.686839e+01 2.936441e+02 2.904346e+02
4.34 3.293097e+00 2.162146e+02 2.147936e+02 2.162146e+02 1.449789e+02 1.458742e+02 1.449789e+02 7.165810e+02 7.121017e+02 7.165810e+02 5.004696e+02 4.954225e+02 5.004696e+02 8.250818e+01 2.670294e+02 2.656216e+02
4.34 3.267589e+00 2.271291e+02 2.273779e+02 2.271291e+02 1.477439e+02 1.479106e+02 1.477439e+02 9.102444e+02 9.155829e+02 9.102444e+02 5.805828e+02 5.828015e+02 5.805828e+02 8.400720e+01 2.925187e+02 2.916525e+02
4.34 3.211893e+00 2.039675e+02 1.989597e+02 2.039675e+02 1.434456e+02 1.423572e+02 1.434456e+02 7.380744e+02 7.086893e+02 7.380744e+02 4.758105e+02 4.574018e+02 4.758105e+02 7.503175e+01 2.610233e+02 2.664389e+02
4.34 3.174644e+00 2.202828e+02 2.209322e+02 2.202828e+02 1.467442e+02 1.486196e+02 1.467442e+02 7.677626e+02 7.761071e+02 7.677626e+02 5.237921e+02 5.275242e+02 5.237921e+02 8.096646e+01 2.794380e+02 2.749498e+02
4.34 3.239833e+00 2.184761e+02 2.178695e+02 2.185581e+02 1.445582e+02 1.458618e+02 1.446822e+02 9.371675e+02 9.190544e+02 9.376152e+02 5.675232e+02 5.605182e+02 5.677811e+02 8.241093e+01 2.895414e+02 2.894169e+02
4.34 3.312364e+00 2.099255e+02 2.100352e+02 2.099255e+02 1.424396e+02 1.427727e+02 1.424396e+02 7.463405e+02 7.539139e+02 7.463405e+02 4.926266e+02 4.952996e+02 4.926266e+02 7.645630e+01 2.659343e+02 2.646381e+02
4.34 3.233738e+00 2.282826e+02 2.270753e+02 2.282826e+02 1.492690e+02 1.501558e+02 1.492690e+02 8.050686e+02 7.857413e+02 8.050686e+02 5.516209e+02 5.434639e+02 5.516209e+02 8.473864e+01 2.829118e+02 2.834358e+02
4.34 3.143260e+00 2.120381e+02 2.121553e+02 2.120381e+02 1.481286e+02 1.496488e+02 1.481286e+02 5.637329e+02 5.684922e+02 5.637329e+02 4.425722e+02 4.443540e+02 4.425722e+02 7.189161e+01 2.602702e+02 2.570877e+02
4.34 3.182938e+00 2.275410e+02 2.208028e+02 2.275410e+02 1.502164e+02 1.485806e+02 1.502164e+02 8.134327e+02 7.759057e+02 8.134327e+02 5.503593e+02 5.255017e+02 5.503593e+02 8.273125e+01 2.794747e+02 2.870490e+02
4.34 3.272830e+00 2.101179e+02 2.108565e+02 2.101179e+02 1.431618e+02 1.441547e+02 1.431618e+02 6.892886e+02 6.977982e+02 6.892886e+02 4.773759e+02 4.810920e+02 4.773759e+02 7.536206e+01 2.626202e+02 2.598399e+02
4.34 3.282517e+00 2.101793e+02 2.112329e+02 2.101793e+02 1.430634e+02 1.448707e+02 1.430634e+02 7.878285e+02 7.966894e+02 7.878285e+02 5.056188e+02 5.100189e+02 5.056188e+02 8.034120e+01 2.752532e+02 2.706740e+02
