PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.795 2.212575e+00 7.039784e-03 3.965479e-03 4.002610e-03 6.040018e+02 9.721882e+02 9.763208e+02 6.432841e+01 7.415292e+02 7.413166e+02 1.301673e+01 8.664490e+00 8.682194e+00 1.831727e-01 8.277949e+00 8.240137e+00 1.390804e+03 2.099582e+03 2.111154e+03 2.439060e+01 1.537769e+03 1.537056e+03
4.795 2.202283e+00 6.920830e-03 3.853310e-03 3.890523e-03 5.902490e+02 9.794358e+02 9.812959e+02 6.357267e+01 7.491146e+02 7.482627e+02 4.671965e+00 7.914513e+00 7.905645e+00 9.257461e-02 7.083879e+00 7.041847e+00 1.235529e+03 2.073130e+03 2.076813e+03 2.261006e+01 1.492847e+03 1.489734e+03
4.795 2.216245e+00 6.934632e-03 3.846227e-03 3.933579e-03 6.101863e+02 1.012391e+03 1.017499e+03 6.304280e+01 7.585522e+02 7.623576e+02 5.157225e+00 8.629761e+00 8.733713e+00 9.927271e-02 7.698687e+00 7.843397e+00 1.317954e+03 2.205832e+03 2.222915e+03 2.295418e+01 1.555926e+03 1.571463e+03
4.795 2.176800e+00 7.285567e-03 4.102498e-03 4.170608e-03 6.192229e+02 1.002467e+03 1.009355e+03 6.562162e+01 7.589455e+02 7.617199e+02 5.760814e+00 9.352793e+00 9.644019e+00 1.170618e-01 8.705834e+00 9.036726e+00 1.380088e+03 2.240868e+03 2.278890e+03 2.473950e+01 1.612215e+03 1.638181e+03
4.795 2.290856e+00 6.747323e-03 3.599557e-03 3.632474e-03 5.799145e+02 9.896193e+02 9.929128e+02 6.139029e+01 7.364988e+02 7.371903e+02 5.079237e+00 8.938347e+00 8.936730e+00 9.869327e-02 7.946440e+00 7.917442e+00 1.271905e+03 2.194394e+03 2.201502e+03 2.251691e+01 1.530204e+03 1.530689e+03
4.795 2.297422e+00 6.791783e-03 3.671678e-03 3.699183e-03 6.002341e+02 9.753223e+02 9.773264e+02 6.175395e+01 7.327045e+02 7.332463e+02 6.564324e+00 7.680209e+00 7.679537e+00 1.033152e-01 6.543986e+00 6.527241e+00 1.293998e+03 2.058061e+03 2.062418e+03 2.179163e+01 1.436679e+03 1.437148e+03
4.795 2.280968e+00 6.989551e-03 3.937734e-03 3.951899e-03 5.793709e+02 9.541192e+02 9.529340e+02 6.364682e+01 7.274221e+02 7.261953e+02 4.486870e+00 7.607202e+00 7.587278e+00 9.197302e-02 6.840731e+00 6.813103e+00 1.193512e+03 1.989073e+03 1.985306e+03 2.249480e+01 1.432119e+03 1.428345e+03
4.795 2.192863e+00 7.138364e-03 4.068551e-03 4.077773e-03 6.180972e+02 1.008373e+03 1.008421e+03 6.577783e+01 7.576751e+02 7.570807e+02 1.356565e+01 9.536077e+00 9.671215e+00 1.927879e-01 8.926114e+00 9.096991e+00 1.457627e+03 2.266678e+03 2.277054e+03 2.538413e+01 1.623370e+03 1.632263e+03
4.795 2.259746e+00 7.041627e-03 3.818270e-03 3.869108e-03 6.188581e+02 9.500416e+02 9.492895e+02 6.293874e+01 7.300790e+02 7.306657e+02 1.041599e+01 6.819792e+00 6.930364e+00 1.329343e-01 5.993965e+00 6.153797e+00 1.372774e+03 1.915364e+03 1.921824e+03 2.269735e+01 1.383053e+03 1.393078e+03
4.795 2.290315e+00 6.995032e-03 3.927096e-03 3.958786e-03 5.985065e+02 9.792729e+02 9.796647e+02 6.375362e+01 7.361044e+02 7.363368e+02 8.637923e+00 8.442621e+00 8.571083e+00 1.413071e-01 7.625957e+00 7.785074e+00 1.322645e+03 2.117627e+03 2.128509e+03 2.400759e+01 1.501972e+03 1.511644e+03
4.795 2.314698e+00 6.688735e-03 3.700429e-03 3.719088e-03 5.795704e+02 9.437517e+02 9.424516e+02 6.164991e+01 7.185600e+02 7.180837e+02 1.715349e+01 8.478635e+00 8.447541e+00 1.991074e-01 7.823752e+00 7.791362e+00 1.419415e+03 2.044143e+03 2.039110e+03 2.324528e+01 1.474849e+03 1.471872e+03
4.795 2.284890e+00 6.670068e-03 3.538365e-03 3.586153e-03 5.506192e+02 9.273826e+02 9.313387e+02 6.086446e+01 7.151770e+02 7.157734e+02 7.803999e+00 7.517241e+00 7.511239e+00 1.127016e-01 6.613556e+00 6.575118e+00 1.194338e+03 1.946734e+03 1.954540e+03 2.151057e+01 1.400934e+03 1.400669e+03
4.795 2.242741e+00 6.858460e-03 3.761292e-03 3.771309e-03 5.927217e+02 9.814470e+02 9.801628e+02 6.188829e+01 7.402001e+02 7.378549e+02 7.722412e+00 8.872375e+00 8.853228e+00 1.230465e-01 8.268557e+00 8.226575e+00 1.339495e+03 2.148380e+03 2.144664e+03 2.287082e+01 1.544585e+03 1.538237e+03
4.795 2.189816e+00 7.079665e-03 3.963494e-03 3.975137e-03 6.282540e+02 1.027019e+03 1.026726e+03 6.396358e+01 7.651405e+02 7.640081e+02 8.558221e+00 1.016754e+01 1.014915e+01 1.472573e-01 9.616267e+00 9.581943e+00 1.482710e+03 2.355434e+03 2.353363e+03 2.519241e+01 1.682220e+03 1.678347e+03
4.795 2.229161e+00 7.058149e-03 3.986861e-03 4.057938e-03 6.016785e+02 9.762381e+02 9.843948e+02 6.412102e+01 7.421162e+02 7.444011e+02 4.911234e+00 7.995932e+00 8.162367e+00 9.938055e-02 7.214697e+00 7.368423e+00 1.269560e+03 2.069714e+03 2.099981e+03 2.319082e+01 1.484058e+03 1.499043e+03
4.795 2.305904e+00 6.942992e-03 3.810051e-03 3.831874e-03 5.659469e+02 9.544755e+02 9.519268e+02 6.299716e+01 7.203838e+02 7.169550e+02 5.053177e+00 8.866627e+00 8.825027e+00 1.046613e-01 8.148723e+00 8.076156e+00 1.223734e+03 2.103020e+03 2.095150e+03 2.299828e+01 1.500566e+03 1.490468e+03
4.795 2.364067e+00 6.870975e-03 3.798673e-03 3.818770e-03 6.283951e+02 9.531059e+02 9.508696e+02 6.265704e+01 7.135938e+02 7.103477e+02 7.664122e+00 7.810036e+00 7.777787e+00 1.104795e-01 6.740647e+00 6.686350e+00 1.393060e+03 2.022749e+03 2.016162e+03 2.249247e+01 1.410207e+03 1.401544e+03
4.795 2.269098e+00 6.828651e-03 3.762312e-03 3.792477e-03 5.747360e+02 9.720884e+02 9.733176e+02 6.186938e+01 7.354157e+02 7.361849e+02 4.850277e+00 8.495619e+00 8.467362e+00 9.535093e-02 7.662183e+00 7.633238e+00 1.226934e+03 2.111358e+03 2.110879e+03 2.213047e+01 1.504017e+03 1.503692e+03
4.795 2.321883e+00 6.688543e-03 3.718999e-03 3.749563e-03 5.928853e+02 9.653591e+02 9.634809e+02 6.205595e+01 7.236570e+02 7.230735e+02 9.436117e+00 8.423120e+00 8.483515e+00 1.309077e-01 7.523019e+00 7.649692e+00 1.356059e+03 2.092934e+03 2.091040e+03 2.288004e+01 1.473391e+03 1.477950e+03
4.795 2.232798e+00 7.132314e-03 4.096924e-03 4.141268e-03 6.113560e+02 9.911732e+02 9.931170e+02 6.569383e+01 7.465734e+02 7.455436e+02 5.687770e+00 9.438938e+00 9.435880e+00 1.207047e-01 9.031758e+00 8.970727e+00 1.344499e+03 2.207080e+03 2.213216e+03 2.484542e+01 1.598262e+03 1.594676e+03
4.795 2.224339e+00 7.080315e-03 3.960694e-03 3.978726e-03 6.314218e+02 1.024741e+03 1.023126e+03 6.405380e+01 7.628686e+02 7.600938e+02 7.662930e+00 1.025613e+01 1.034632e+01 1.392798e-01 9.780838e+00 9.895329e+00 1.480739e+03 2.351768e+03 2.354035e+03 2.519476e+01 1.684727e+03 1.685791e+03
4.795 2.212098e+00 7.005193e-03 3.925059e-03 4.024318e-03 6.149517e+02 9.739281e+02 9.815081e+02 6.405874e+01 7.439354e+02 7.465502e+02 6.168754e+00 9.022028e+00 9.124695e+00 1.136935e-01 8.494378e+00 8.591542e+00 1.380480e+03 2.148842e+03 2.171955e+03 2.402442e+01 1.564574e+03 1.576344e+03
4.795 2.277397e+00 7.242567e-03 3.946455e-03 3.988989e-03 5.989069e+02 9.909703e+02 9.896552e+02 6.464813e+01 7.417830e+02 7.394260e+02 5.409876e+00 9.061347e+00 9.007327e+00 1.132120e-01 8.420521e+00 8.334694e+00 1.309754e+03 2.182894e+03 2.176365e+03 2.431506e+01 1.558282e+03 1.549215e+03
4.795 2.243586e+00 6.982576e-03 3.984744e-03 4.006586e-03 6.120780e+02 1.000123e+03 1.001759e+03 6.505314e+01 7.497504e+02 7.497409e+02 5.447343e+00 9.042475e+00 9.192804e+00 1.132974e-01 8.445540e+00 8.615139e+00 1.331886e+03 2.197177e+03 2.212971e+03 2.436549e+01 1.573343e+03 1.583848e+03
4.795 2.309687e+00 6.910318e-03 3.902094e-03 3.922850e-03 6.206327e+02 9.771231e+02 9.753581e+02 6.440153e+01 7.266057e+02 7.250693e+02 1.033865e+01 9.521096e+00 9.482162e+00 1.517742e-01 8.867706e+00 8.814613e+00 1.476635e+03 2.200762e+03 2.194313e+03 2.501498e+01 1.556839e+03 1.550923e+03
4.795 2.256480e+00 6.970805e-03 3.953412e-03 3.975313e-03 5.999684e+02 9.923369e+02 9.932635e+02 6.396067e+01 7.427439e+02 7.420531e+02 5.346508e+00 8.927112e+00 9.072335e+00 1.051787e-01 7.992619e+00 8.151893e+00 1.316724e+03 2.193995e+03 2.208014e+03 2.344240e+01 1.543840e+03 1.552622e+03
4.795 2.245919e+00 7.094747e-03 3.967794e-03 4.033199e-03 6.226838e+02 9.642336e+02 9.743385e+02 6.464453e+01 7.349665e+02 7.391666e+02 6.221463e+00 8.416923e+00 8.807221e+00 1.116010e-01 7.868902e+00 8.260891e+00 1.382985e+03 2.071590e+03 2.126326e+03 2.405463e+01 1.505180e+03 1.539295e+03
4.795 2.293665e+00 7.155516e-03 3.999458e-03 4.021259e-03 5.927470e+02 9.742459e+02 9.744696e+02 6.393957e+01 7.293739e+02 7.282169e+02 5.265114e+00 8.792011e+00 8.928313e+00 1.085143e-01 8.002044e+00 8.148986e+00 1.286918e+03 2.135573e+03 2.147267e+03 2.379678e+01 1.511393e+03 1.518302e+03
4.795 2.215740e+00 7.331038e-03 4.174745e-03 4.201759e-03 6.183400e+02 1.009292e+03 1.006165e+03 6.578818e+01 7.561999e+02 7.517045e+02 5.222962e+00 8.777331e+00 8.731904e+00 1.089300e-01 8.119710e+00 8.034679e+00 1.322972e+03 2.191576e+03 2.182462e+03 2.450089e+01 1.566876e+03 1.554173e+03
4.795 2.311036e+00 6.799206e-03 3.732101e-03 3.754587e-03 5.643033e+02 9.531372e+02 9.514947e+02 6.148709e+01 7.186919e+02 7.177609e+02 8.448787e+00 7.761568e+00 7.728912e+00 1.240502e-01 6.557011e+00 6.524193e+00 1.225650e+03 2.031227e+03 2.025324e+03 2.212238e+01 1.413929e+03 1.410077e+03
4.795 2.262355e+00 6.984539e-03 3.929486e-03 3.938621e-03 5.936179e+02 9.726703e+02 9.713984e+02 6.323772e+01 7.336914e+02 7.317228e+02 5.420183e+00 9.233759e+00 9.215229e+00 1.120592e-01 8.814882e+00 8.775346e+00 1.290030e+03 2.155596e+03 2.151935e+03 2.352904e+01 1.558645e+03 1.553019e+03
4.795 2.288639e+00 7.160421e-03 3.895853e-03 3.920900e-03 5.884872e+02 9.801161e+02 9.787823e+02 6.287021e+01 7.308368e+02 7.291282e+02 1.061463e+01 9.030691e+00 8.990942e+00 1.632572e-01 8.343267e+00 8.286076e+00 1.354279e+03 2.163693e+03 2.157887e+03 2.436150e+01 1.532528e+03 1.526248e+03
4.795 2.262273e+00 6.872153e-03 3.860315e-03 3.900927e-03 6.030914e+02 9.839162e+02 9.872122e+02 6.330129e+01 7.403681e+02 7.423610e+02 1.411095e+01 8.382643e+00 8.529923e+00 1.792564e-01 7.558269e+00 7.734224e+00 1.401095e+03 2.119894e+03 2.138272e+03 2.378124e+01 1.505150e+03 1.519613e+03
4.795 2.275283e+00 6.866284e-03 3.773323e-03 3.776446e-03 5.742114e+02 9.590811e+02 9.584182e+02 6.252257e+01 7.321928e+02 7.302129e+02 4.967641e+00 8.501462e+00 8.494710e+00 1.021999e-01 8.030432e+00 8.004072e+00 1.220473e+03 2.064363e+03 2.062788e+03 2.250966e+01 1.508887e+03 1.504256e+03
4.795 2.371491e+00 6.715266e-03 3.574159e-03 3.625228e-03 5.933099e+02 9.343302e+02 9.355050e+02 6.072796e+01 7.033211e+02 7.051319e+02 1.676043e+01 8.640905e+00 8.752461e+00 1.913883e-01 7.720081e+00 7.871823e+00 1.498861e+03 2.054388e+03 2.064887e+03 2.331334e+01 1.448220e+03 1.460226e+03
4.795 2.291995e+00 6.831194e-03 3.831296e-03 3.869413e-03 5.806937e+02 9.652704e+02 9.689546e+02 6.256344e+01 7.311649e+02 7.324425e+02 5.033690e+00 8.630742e+00 8.633219e+00 1.035840e-01 8.034209e+00 8.008439e+00 1.243623e+03 2.095418e+03 2.104100e+03 2.298134e+01 1.511604e+03 1.513585e+03
4.795 2.251777e+00 6.731190e-03 3.677164e-03 3.695317e-03 5.934018e+02 9.728895e+02 9.723126e+02 6.204837e+01 7.331001e+02 7.323130e+02 1.158961e+01 9.597503e+00 9.566656e+00 1.535018e-01 8.968603e+00 8.927103e+00 1.419506e+03 2.202525e+03 2.198798e+03 2.375717e+01 1.576800e+03 1.572969e+03
4.795 2.265630e+00 6.871373e-03 3.782745e-03 3.794947e-03 5.918590e+02 9.937952e+02 9.928325e+02 6.252046e+01 7.414203e+02 7.395476e+02 4.907554e+00 8.381093e+00 8.362142e+00 9.502224e-02 7.460044e+00 7.424645e+00 1.262915e+03 2.142813e+03 2.139504e+03 2.220686e+01 1.505147e+03 1.499986e+03
4.795 2.319509e+00 6.723166e-03 3.705915e-03 3.716890e-03 5.748724e+02 9.400630e+02 9.386453e+02 6.197382e+01 7.155952e+02 7.134354e+02 9.147687e+00 8.266646e+00 8.246266e+00 1.365267e-01 7.554897e+00 7.515837e+00 1.276852e+03 2.022377e+03 2.018274e+03 2.274292e+01 1.453178e+03 1.447275e+03
4.795 2.212232e+00 6.917105e-03 3.808675e-03 3.856237e-03 6.612025e+02 1.000425e+03 1.009306e+03 6.368561e+01 7.504193e+02 7.539953e+02 6.251819e+00 8.942810e+00 9.168616e+00 1.085274e-01 8.299861e+00 8.507678e+00 1.461636e+03 2.192484e+03 2.231207e+03 2.373900e+01 1.567247e+03 1.588901e+03
4.795 2.212565e+00 7.187906e-03 4.095143e-03 4.141462e-03 6.319360e+02 1.017196e+03 1.013838e+03 6.611965e+01 7.596355e+02 7.569689e+02 9.254123e+00 8.270532e+00 8.297559e+00 1.362168e-01 7.079397e+00 7.168058e+00 1.391649e+03 2.194854e+03 2.187460e+03 2.408734e+01 1.526140e+03 1.524492e+03
4.795 2.368085e+00 6.843875e-03 3.707090e-03 3.758586e-03 6.077895e+02 9.512443e+02 9.570134e+02 6.233607e+01 7.121917e+02 7.142709e+02 1.370142e+01 7.839535e+00 7.905298e+00 1.640838e-01 6.952158e+00 6.952520e+00 1.429861e+03 2.006110e+03 2.026478e+03 2.314113e+01 1.412335e+03 1.418979e+03
4.795 2.200352e+00 7.053555e-03 4.085951e-03 4.148941e-03 6.190991e+02 9.962340e+02 1.004889e+03 6.507316e+01 7.553534e+02 7.587099e+02 4.987441e+00 7.953842e+00 8.297917e+00 9.974981e-02 7.117260e+00 7.498304e+00 1.306049e+03 2.105798e+03 2.151065e+03 2.355913e+01 1.506381e+03 1.536908e+03
4.795 2.286344e+00 6.849763e-03 3.732564e-03 3.740993e-03 5.864185e+02 9.697377e+02 9.686473e+02 6.202643e+01 7.323827e+02 7.314647e+02 8.517393e+00 7.823836e+00 7.809435e+00 1.216265e-01 7.113150e+00 7.093690e+00 1.284866e+03 2.033847e+03 2.030764e+03 2.232190e+01 1.456829e+03 1.454013e+03
4.795 2.293816e+00 6.778164e-03 3.754102e-03 3.764153e-03 5.839177e+02 9.865753e+02 9.852989e+02 6.158406e+01 7.376801e+02 7.367879e+02 8.676247e+00 8.869592e+00 8.849913e+00 1.352754e-01 7.945590e+00 7.920518e+00 1.304057e+03 2.176011e+03 2.172064e+03 2.288539e+01 1.531138e+03 1.527900e+03
4.795 2.293202e+00 6.876176e-03 3.673700e-03 3.708032e-03 5.606551e+02 9.542332e+02 9.562680e+02 6.167650e+01 7.272576e+02 7.279321e+02 4.180928e+00 7.200526e+00 7.182321e+00 8.248388e-02 6.198682e+00 6.175371e+00 1.149033e+03 1.969903e+03 1.971648e+03 2.143638e+01 1.399303e+03 1.399392e+03
4.795 2.248694e+00 6.951488e-03 3.865130e-03 3.894253e-03 6.076281e+02 9.977394e+02 1.001694e+03 6.436888e+01 7.491240e+02 7.498836e+02 1.528890e+01 8.550237e+00 8.736056e+00 2.160515e-01 7.951824e+00 8.136665e+00 1.399526e+03 2.145739e+03 2.170367e+03 2.494124e+01 1.539554e+03 1.553646e+03
4.795 2.283638e+00 6.771510e-03 3.693007e-03 3.732985e-03 6.131873e+02 9.625884e+02 9.632776e+02 6.182764e+01 7.298227e+02 7.292205e+02 5.828974e+00 8.476281e+00 8.609183e+00 9.943885e-02 7.663201e+00 7.811612e+00 1.355793e+03 2.090041e+03 2.102420e+03 2.236288e+01 1.493491e+03 1.501592e+03
4.795 2.219477e+00 7.025281e-03 3.973541e-03 3.979509e-03 6.091609e+02 9.990145e+02 9.991567e+02 6.439459e+01 7.483551e+02 7.487141e+02 5.638063e+00 9.413310e+00 9.405718e+00 1.145280e-01 8.736280e+00 8.731711e+00 1.352439e+03 2.238967e+03 2.238470e+03 2.431960e+01 1.593872e+03 1.594199e+03
4.795 2.205791e+00 7.167956e-03 4.121661e-03 4.136449e-03 6.100046e+02 9.880444e+02 9.870346e+02 6.491905e+01 7.481495e+02 7.472941e+02 6.136803e+00 1.012393e+01 1.009649e+01 1.310415e-01 9.910752e+00 9.874276e+00 1.378444e+03 2.258148e+03 2.254032e+03 2.534673e+01 1.654346e+03 1.650652e+03
4.795 2.278310e+00 6.889562e-03 3.877436e-03 3.898647e-03 6.032331e+02 9.998309e+02 9.968074e+02 6.372072e+01 7.416540e+02 7.371716e+02 5.824955e+00 9.792049e+00 9.745962e+00 1.182215e-01 9.141743e+00 9.049911e+00 1.353702e+03 2.266211e+03 2.257213e+03 2.407043e+01 1.605195e+03 1.592179e+03
4.795 2.292892e+00 6.859785e-03 3.734655e-03 3.774175e-03 6.088736e+02 9.711252e+02 9.688181e+02 6.217659e+01 7.303804e+02 7.278471e+02 8.039769e+00 8.720694e+00 8.658008e+00 1.226526e-01 7.994719e+00 7.909915e+00 1.385060e+03 2.120450e+03 2.110969e+03 2.305908e+01 1.511075e+03 1.501679e+03
4.795 2.285022e+00 6.858837e-03 3.769157e-03 3.783345e-03 6.209607e+02 9.710684e+02 9.721409e+02 6.203543e+01 7.306650e+02 7.303106e+02 6.170093e+00 8.925678e+00 8.915748e+00 1.104082e-01 8.595818e+00 8.570814e+00 1.361946e+03 2.111170e+03 2.112438e+03 2.304344e+01 1.534894e+03 1.533128e+03
4.795 2.321945e+00 7.008394e-03 3.991308e-03 4.020399e-03 5.910966e+02 9.701867e+02 9.707457e+02 6.392163e+01 7.261117e+02 7.262779e+02 5.824737e+00 9.771975e+00 9.733598e+00 1.185700e-01 8.905655e+00 8.864425e+00 1.339454e+03 2.226228e+03 2.223664e+03 2.438119e+01 1.570177e+03 1.568004e+03
4.795 2.232538e+00 7.113850e-03 4.087813e-03 4.116239e-03 6.334358e+02 1.029387e+03 1.026093e+03 6.557880e+01 7.652698e+02 7.620630e+02 5.665193e+00 8.998071e+00 8.947818e+00 1.086330e-01 8.208050e+00 8.132865e+00 1.373804e+03 2.256043e+03 2.245948e+03 2.434485e+01 1.596098e+03 1.585743e+03
4.795 2.269238e+00 6.949893e-03 3.926195e-03 3.947065e-03 5.916473e+02 9.824979e+02 9.799844e+02 6.403423e+01 7.397287e+02 7.357999e+02 4.536946e+00 7.772352e+00 7.739633e+00 8.735977e-02 6.600672e+00 6.541824e+00 1.237959e+03 2.087320e+03 2.080131e+03 2.244874e+01 1.456276e+03 1.446056e+03
4.795 2.230356e+00 7.126416e-03 4.090763e-03 4.105812e-03 6.052111e+02 9.898220e+02 9.878126e+02 6.490795e+01 7.479750e+02 7.447869e+02 9.377122e+00 9.619618e+00 9.589150e+00 1.599262e-01 9.495405e+00 9.428535e+00 1.364962e+03 2.205446e+03 2.199584e+03 2.500347e+01 1.621817e+03 1.612584e+03
4.795 2.263023e+00 7.058147e-03 3.979440e-03 3.993954e-03 5.880111e+02 9.609869e+02 9.592802e+02 6.418689e+01 7.315775e+02 7.296072e+02 8.700535e+00 8.281938e+00 8.257139e+00 1.404555e-01 7.505679e+00 7.465774e+00 1.291279e+03 2.069827e+03 2.064767e+03 2.390050e+01 1.485225e+03 1.479401e+03
4.795 2.326805e+00 6.738705e-03 3.624506e-03 3.674502e-03 5.686275e+02 9.618237e+02 9.688056e+02 6.115132e+01 7.210992e+02 7.213242e+02 5.704055e+00 9.950908e+00 1.002780e+01 1.179837e-01 9.582062e+00 9.543077e+00 1.279462e+03 2.187310e+03 2.213289e+03 2.331833e+01 1.581425e+03 1.584047e+03
4.795 2.175116e+00 7.179227e-03 4.026445e-03 4.050325e-03 6.107633e+02 1.003160e+03 1.005621e+03 6.533885e+01 7.620666e+02 7.628747e+02 6.035473e+00 1.012980e+01 1.027391e+01 1.329537e-01 1.036566e+01 1.053032e+01 1.362254e+03 2.260482e+03 2.277510e+03 2.551194e+01 1.694780e+03 1.706758e+03
4.795 2.289995e+00 6.752690e-03 3.688837e-03 3.740013e-03 5.739812e+02 9.651560e+02 9.617220e+02 6.145684e+01 7.280153e+02 7.240043e+02 4.848431e+00 8.511733e+00 8.432419e+00 9.760937e-02 7.760335e+00 7.645266e+00 1.219748e+03 2.093768e+03 2.081084e+03 2.233186e+01 1.491888e+03 1.477984e+03
4.795 2.248362e+00 6.831047e-03 3.679893e-03 3.774138e-03 6.011739e+02 9.661545e+02 9.725479e+02 6.235371e+01 7.382518e+02 7.385448e+02 5.092477e+00 8.191232e+00 8.339442e+00 1.013663e-01 7.643183e+00 7.752858e+00 1.276237e+03 2.054392e+03 2.081164e+03 2.274358e+01 1.496670e+03 1.505987e+03
4.795 2.265860e+00 6.848644e-03 3.767034e-03 3.817961e-03 5.716261e+02 9.468647e+02 9.508492e+02 6.215147e+01 7.252391e+02 7.269997e+02 5.120374e+00 8.822810e+00 8.812731e+00 1.060932e-01 8.377713e+00 8.337710e+00 1.230808e+03 2.071115e+03 2.079654e+03 2.282094e+01 1.516911e+03 1.518958e+03
4.795 2.239704e+00 7.073787e-03 4.004289e-03 4.029336e-03 6.399991e+02 9.887833e+02 9.912771e+02 6.462758e+01 7.478820e+02 7.482519e+02 1.116149e+01 7.582923e+00 7.742649e+00 1.315355e-01 6.279887e+00 6.460854e+00 1.470911e+03 2.087342e+03 2.105392e+03 2.369678e+01 1.457060e+03 1.469108e+03
4.795 2.302554e+00 6.754899e-03 3.759777e-03 3.801181e-03 5.811185e+02 9.734829e+02 9.740810e+02 6.265646e+01 7.325091e+02 7.325213e+02 5.053939e+00 8.773777e+00 8.735804e+00 1.043768e-01 8.283224e+00 8.226130e+00 1.240830e+03 2.113755e+03 2.112290e+03 2.283949e+01 1.525787e+03 1.522682e+03
4.795 2.218586e+00 7.106631e-03 3.980201e-03 4.037804e-03 6.091681e+02 9.866060e+02 9.948878e+02 6.442477e+01 7.484409e+02 7.512716e+02 4.686646e+00 7.534470e+00 7.857814e+00 9.247267e-02 6.551222e+00 6.927061e+00 1.267134e+03 2.054927e+03 2.096254e+03 2.296202e+01 1.460097e+03 1.488386e+03
4.795 2.242252e+00 6.754323e-03 3.733912e-03 3.761627e-03 5.729079e+02 9.570532e+02 9.553025e+02 6.205570e+01 7.305338e+02 7.278425e+02 8.919032e+00 7.953455e+00 7.914250e+00 1.295233e-01 6.985591e+00 6.926277e+00 1.256166e+03 2.041898e+03 2.035429e+03 2.230000e+01 1.454481e+03 1.446424e+03
4.750 3.177684e+00 6.724250e-02 6.368537e-02 6.381736e-02 7.593930e+02 7.899312e+02 7.902112e+02 3.091962e+02 5.721347e+02 5.722096e+02 6.313508e+00 5.965616e+00 5.982114e+00 8.987105e-01 4.468372e+00 4.482784e+00 1.531862e+03 1.581000e+03 1.582894e+03 1.984494e+02 1.024251e+03 1.025278e+03
4.750 3.139179e+00 6.820998e-02 6.471943e-02 6.486109e-02 7.685005e+02 8.021245e+02 8.025549e+02 3.129738e+02 5.791771e+02 5.792089e+02 6.375119e+00 6.264076e+00 6.279065e+00 9.438286e-01 4.746019e+00 4.759162e+00 1.563288e+03 1.628227e+03 1.630244e+03 2.053705e+02 1.053421e+03 1.054296e+03
4.750 3.139960e+00 6.809657e-02 6.439459e-02 6.456684e-02 7.798299e+02 8.039046e+02 8.049558e+02 3.112557e+02 5.799315e+02 5.803079e+02 6.195923e+00 6.072349e+00 6.096032e+00 8.923785e-01 4.574185e+00 4.591515e+00 1.577027e+03 1.615037e+03 1.619202e+03 2.020809e+02 1.044227e+03 1.046089e+03
4.750 3.174474e+00 6.740960e-02 6.378563e-02 6.400703e-02 7.797750e+02 8.025961e+02 8.023950e+02 3.110608e+02 5.760420e+02 5.760999e+02 7.708952e+00 6.105741e+00 6.096155e+00 9.736216e-01 4.586420e+00 4.578377e+00 1.605568e+03 1.614888e+03 1.613724e+03 2.016486e+02 1.038395e+03 1.037991e+03
4.750 3.169331e+00 6.731566e-02 6.372454e-02 6.390471e-02 7.634820e+02 7.975949e+02 7.985291e+02 3.098616e+02 5.753951e+02 5.757395e+02 6.307281e+00 6.168377e+00 6.234777e+00 9.389009e-01 4.684130e+00 4.745879e+00 1.547569e+03 1.609457e+03 1.616520e+03 2.036265e+02 1.042153e+03 1.046493e+03
4.750 3.180693e+00 6.767869e-02 6.398096e-02 6.431537e-02 7.700265e+02 8.025412e+02 8.046864e+02 3.103433e+02 5.752429e+02 5.762581e+02 6.928173e+00 6.395511e+00 6.421212e+00 9.877722e-01 4.828220e+00 4.845562e+00 1.584373e+03 1.640994e+03 1.647454e+03 2.054284e+02 1.052425e+03 1.055545e+03
4.750 3.153099e+00 6.840520e-02 6.470639e-02 6.496745e-02 7.664744e+02 8.008056e+02 8.015603e+02 3.133416e+02 5.779948e+02 5.784077e+02 5.455509e+00 5.708876e+00 5.711963e+00 8.144488e-01 4.214499e+00 4.218423e+00 1.512237e+03 1.581053e+03 1.582459e+03 1.993558e+02 1.019696e+03 1.020644e+03
4.750 3.150832e+00 6.839615e-02 6.480658e-02 6.498686e-02 7.688886e+02 7.989301e+02 7.993461e+02 3.137220e+02 5.773277e+02 5.775255e+02 6.881618e+00 6.065596e+00 6.063157e+00 9.616412e-01 4.584076e+00 4.579695e+00 1.559081e+03 1.604298e+03 1.605002e+03 2.042374e+02 1.039721e+03 1.039884e+03
4.750 3.167893e+00 6.745364e-02 6.388015e-02 6.406924e-02 7.696956e+02 7.982256e+02 7.988931e+02 3.111983e+02 5.748892e+02 5.752295e+02 6.282448e+00 6.086705e+00 6.085131e+00 9.059754e-01 4.554505e+00 4.551122e+00 1.562689e+03 1.608253e+03 1.609433e+03 2.022075e+02 1.035008e+03 1.035491e+03
